SPEED,LAT,LONG
20.89,22.573509,75.600853
20.67,22.573465,75.600876
20.67,22.573410,75.600899
30.61,22.573341,75.600922
33.43,22.573175,75.600967
34.13,22.573097,75.600975
34.13,22.573009,75.600975
33.19,22.572926,75.600983
29.28,22.572769,75.601006
23.06,22.572710,75.601021
23.06,22.572660,75.601028
10.20,22.572626,75.601028
10.20,22.572577,75.601028
9.52,22.572544,75.601036
9.52,22.572523,75.601036
16.04,22.572491,75.601044
10.09,22.572430,75.601036
6.57,22.572412,75.601028
6.57,22.572399,75.601028
5.20,22.572388,75.601021
3.61,22.572380,75.601021
0.00,22.572376,75.601021
0.00,22.572374,75.601021
0.02,22.572372,75.601021
0.00,22.572372,75.601021
0.02,22.572374,75.601021
0.02,22.572376,75.601021
0.00,22.572380,75.601021
0.00,22.572382,75.601021
0.00,22.572386,75.601021
0.00,22.572386,75.601021
0.00,22.572386,75.601021
0.00,22.572386,75.601021
0.00,22.572386,75.601021
0.00,22.572386,75.601021
0.00,22.572386,75.601021
0.13,22.572382,75.601021
0.02,22.572380,75.601021
0.02,22.572380,75.601021
0.02,22.572380,75.601021
0.13,22.572380,75.601021
0.15,22.572384,75.601021
0.15,22.572386,75.601021
0.13,22.572386,75.601013
0.09,22.572386,75.601021
0.07,22.572388,75.601021
0.07,22.572388,75.601021
0.04,22.572388,75.601021
0.04,22.572388,75.601021
0.94,22.572386,75.601021
0.94,22.572378,75.601021
11.52,22.572353,75.601013
7.41,22.572332,75.601006
6.07,22.572300,75.600990
6.07,22.572287,75.600990
0.02,22.572279,75.600990
0.02,22.572275,75.600990
0.13,22.572271,75.600990
0.13,22.572268,75.600990
0.04,22.572264,75.600990
0.04,22.572262,75.600990
0.00,22.572262,75.600990
0.00,22.572262,75.600990
0.00,22.572260,75.600990
0.00,22.572260,75.600990
0.00,22.572258,75.600990
0.00,22.572258,75.600990
0.00,22.572256,75.600990
0.07,22.572254,75.600990
7.15,22.572227,75.600990
7.15,22.572207,75.600990
6.89,22.572186,75.600998
4.87,22.572172,75.601006
6.63,22.572147,75.601021
6.63,22.572136,75.601021
0.39,22.572126,75.601028
7.28,22.572105,75.601051
5.28,22.572094,75.601059
5.28,22.572075,75.601067
12.02,22.572048,75.601074
13.09,22.572018,75.601082
19.35,22.571936,75.601135
19.35,22.571903,75.601158
6.93,22.571884,75.601166
6.61,22.571869,75.601166
5.06,22.571844,75.601173
5.06,22.571840,75.601173
0.02,22.571840,75.601173
0.02,22.571842,75.601173
0.00,22.571842,75.601173
0.00,22.571842,75.601173
0.00,22.571844,75.601173
0.00,22.571840,75.601181
0.02,22.571838,75.601181
0.02,22.571840,75.601181
0.02,22.571842,75.601181
0.00,22.571844,75.601173
0.00,22.571844,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
0.00,22.571846,75.601173
1.59,22.571844,75.601173
0.83,22.571844,75.601173
8.61,22.571819,75.601181
8.61,22.571795,75.601181
8.67,22.571768,75.601181
10.02,22.571728,75.601189
8.19,22.571707,75.601189
8.19,22.571688,75.601196
0.04,22.571678,75.601196
0.02,22.571678,75.601196
0.02,22.571676,75.601196
0.02,22.571674,75.601196
0.00,22.571672,75.601196
0.00,22.571671,75.601196
0.39,22.571665,75.601196
0.39,22.571655,75.601196
0.04,22.571648,75.601204
0.02,22.571646,75.601204
0.02,22.571648,75.601204
0.02,22.571648,75.601204
0.00,22.571648,75.601204
0.00,22.571650,75.601196
0.00,22.571650,75.601196
0.00,22.571650,75.601196
0.00,22.571650,75.601196
0.00,22.571650,75.601196
0.00,22.571651,75.601189
0.00,22.571653,75.601189
0.00,22.571655,75.601189
0.00,22.571655,75.601189
0.02,22.571657,75.601189
0.02,22.571657,75.601189
0.00,22.571659,75.601181
0.00,22.571655,75.601189
9.20,22.571642,75.601196
9.20,22.571611,75.601204
15.19,22.571575,75.601212
26.43,22.571468,75.601212
30.34,22.571396,75.601196
30.34,22.571316,75.601173
35.41,22.571232,75.601151
38.80,22.571047,75.601105
39.50,22.570946,75.601112
39.50,22.570847,75.601135
44.19,22.570745,75.601173
36.97,22.570545,75.601265
33.10,22.570459,75.601295
33.10,22.570385,75.601311
21.58,22.570322,75.601318
21.45,22.570223,75.601295
15.30,22.570187,75.601265
15.30,22.570152,75.601234
19.63,22.570108,75.601204
17.78,22.570023,75.601166
27.06,22.569965,75.601128
27.06,22.569908,75.601097
19.83,22.569859,75.601082
20.61,22.569761,75.601036
21.43,22.569710,75.601013
21.43,22.569658,75.600990
16.13,22.569616,75.600983
23.04,22.569525,75.600967
18.82,22.569475,75.600960
18.82,22.569426,75.600967
22.80,22.569374,75.600975
18.35,22.569296,75.601021
17.71,22.569277,75.601059
17.71,22.569256,75.601097
20.24,22.569242,75.601151
18.56,22.569227,75.601204
18.98,22.569159,75.601288
18.98,22.569130,75.601326
20.04,22.569111,75.601364
20.80,22.569084,75.601410
18.52,22.569017,75.601486
18.52,22.568977,75.601509
23.74,22.568922,75.601524
22.39,22.568813,75.601517
23.28,22.568760,75.601517
23.28,22.568703,75.601509
25.74,22.568640,75.601494
30.54,22.568569,75.601479
29.71,22.568411,75.601479
29.71,22.568357,75.601456
24.89,22.568321,75.601410
18.32,22.568245,75.601334
21.32,22.568195,75.601341
21.32,22.568146,75.601326
29.32,22.568102,75.601273
33.43,22.567978,75.601158
34.37,22.567902,75.601120
34.37,22.567825,75.601082
26.59,22.567759,75.601051
15.72,22.567665,75.601006
13.24,22.567636,75.600983
13.24,22.567612,75.600967
12.87,22.567585,75.600960
13.30,22.567556,75.600945
9.37,22.567513,75.600922
9.37,22.567497,75.600914
8.80,22.567480,75.600906
7.76,22.567429,75.600891
4.63,22.567415,75.600891
4.63,22.567410,75.600891
0.35,22.567402,75.600891
0.17,22.567390,75.600899
0.33,22.567383,75.600899
0.33,22.567371,75.600899
8.98,22.567354,75.600906
8.28,22.567329,75.600906
4.52,22.567301,75.600922
4.52,22.567293,75.600929
0.15,22.567287,75.600929
0.07,22.567287,75.600929
0.06,22.567289,75.600937
0.06,22.567291,75.600937
0.06,22.567291,75.600937
0.07,22.567289,75.600937
0.04,22.567286,75.600937
0.04,22.567286,75.600945
0.06,22.567284,75.600945
2.32,22.567278,75.600945
2.00,22.567268,75.600952
2.00,22.567261,75.600960
3.54,22.567255,75.600960
10.48,22.567244,75.600983
22.22,22.567204,75.601067
22.22,22.567190,75.601135
27.82,22.567186,75.601212
29.54,22.567192,75.601295
33.56,22.567200,75.601479
33.56,22.567209,75.601570
34.21,22.567219,75.601662
28.82,22.567226,75.601753
22.04,22.567240,75.601898
22.04,22.567242,75.601944
6.69,22.567244,75.601974
0.15,22.567240,75.601982
0.02,22.567238,75.601974
0.02,22.567236,75.601974
0.02,22.567234,75.601974
0.00,22.567234,75.601967
0.00,22.567232,75.601967
0.00,22.567230,75.601967
0.00,22.567230,75.601967
0.00,22.567230,75.601967
0.00,22.567228,75.601967
0.00,22.567226,75.601967
0.00,22.567226,75.601967
0.00,22.567226,75.601959
0.00,22.567225,75.601959
0.00,22.567225,75.601959
0.00,22.567223,75.601959
0.00,22.567223,75.601959
0.00,22.567223,75.601952
0.00,22.567221,75.601952
0.07,22.567221,75.601952
0.07,22.567219,75.601952
0.06,22.567219,75.601952
0.06,22.567217,75.601952
0.02,22.567217,75.601952
0.02,22.567215,75.601952
0.02,22.567213,75.601952
0.02,22.567215,75.601952
0.04,22.567215,75.601952
0.02,22.567215,75.601952
0.04,22.567215,75.601952
0.04,22.567213,75.601952
2.52,22.567215,75.601959
0.09,22.567215,75.601959
0.22,22.567217,75.601967
0.22,22.567219,75.601974
0.48,22.567219,75.601982
0.46,22.567219,75.602013
0.43,22.567221,75.602028
0.43,22.567223,75.602043
0.46,22.567226,75.602051
10.11,22.567228,75.602074
25.52,22.567240,75.602180
25.52,22.567249,75.602264
36.47,22.567259,75.602356
35.37,22.567287,75.602562
36.67,22.567310,75.602661
36.67,22.567350,75.602760
40.02,22.567406,75.602844
41.37,22.567591,75.602936
42.45,22.567696,75.602921
42.45,22.567799,75.602882
47.23,22.567904,75.602837
45.67,22.568106,75.602730
39.21,22.568197,75.602684
39.21,22.568291,75.602638
41.93,22.568392,75.602600
44.41,22.568499,75.602570
46.15,22.568724,75.602509
46.15,22.568836,75.602478
46.89,22.568953,75.602455
45.82,22.569185,75.602409
45.19,22.569298,75.602394
45.19,22.569414,75.602371
47.23,22.569532,75.602364
47.82,22.569773,75.602348
47.78,22.569893,75.602348
48.62,22.570015,75.602348
47.43,22.570135,75.602348
45.65,22.570253,75.602333
36.74,22.570452,75.602318
36.74,22.570532,75.602371
34.87,22.570576,75.602448
35.48,22.570679,75.602600
37.95,22.570742,75.602676
37.95,22.570807,75.602745
35.87,22.570871,75.602806
36.48,22.571026,75.602921
39.34,22.571115,75.602959
39.34,22.571215,75.602982
41.02,22.571318,75.602997
39.84,22.571518,75.603012
38.84,22.571617,75.603012
38.84,22.571714,75.603035
40.43,22.571814,75.603065
39.89,22.571999,75.603142
40.95,22.572092,75.603188
40.95,22.572189,75.603218
40.78,22.572292,75.603226
25.30,22.572468,75.603203
19.82,22.572525,75.603195
19.82,22.572582,75.603172
30.54,22.572651,75.603142
22.76,22.572765,75.603088
25.78,22.572823,75.603058
25.78,22.572880,75.603027
25.98,22.572941,75.602997
25.35,22.573063,75.602966
28.52,22.573132,75.602959
28.52,22.573202,75.602951
31.04,22.573273,75.602921
34.98,22.573402,75.602821
37.21,22.573463,75.602745
37.21,22.573523,75.602669
37.26,22.573584,75.602585
35.91,22.573654,75.602516
40.32,22.573818,75.602409
40.32,22.573896,75.602348
41.39,22.573961,75.602257
43.21,22.574089,75.602074
40.39,22.574152,75.601990
40.39,22.574203,75.601906
28.22,22.574244,75.601837
25.93,22.574301,75.601707
29.17,22.574314,75.601631
29.17,22.574326,75.601547
38.58,22.574337,75.601440
42.39,22.574385,75.601227
41.17,22.574417,75.601120
41.17,22.574455,75.601013
44.93,22.574501,75.600906
46.54,22.574612,75.600677
42.67,22.574671,75.600578
42.67,22.574734,75.600494
32.10,22.574795,75.600426
19.96,22.574883,75.600342
18.56,22.574921,75.600304
18.56,22.574957,75.600273
22.46,22.574997,75.600235
31.30,22.575102,75.600143
31.32,22.575163,75.600090
33.13,22.575226,75.600029
36.85,22.575291,75.599960
40.19,22.575426,75.599808
42.50,22.575504,75.599731
42.50,22.575583,75.599648
45.86,22.575668,75.599564
46.93,22.575758,75.599487
37.80,22.575932,75.599350
37.80,22.576010,75.599281
42.34,22.576094,75.599213
43.73,22.576269,75.599075
43.17,22.576361,75.599007
43.17,22.576454,75.598953
40.82,22.576542,75.598892
30.04,22.576700,75.598778
18.19,22.576748,75.598740
18.19,22.576782,75.598717
15.02,22.576811,75.598686
13.28,22.576866,75.598640
14.96,22.576897,75.598618
14.96,22.576933,75.598595
19.61,22.576975,75.598564
20.65,22.577009,75.598534
25.95,22.577091,75.598473
25.95,22.577154,75.598434
33.74,22.577221,75.598389
26.09,22.577353,75.598289
12.08,22.577391,75.598259
12.08,22.577412,75.598236
13.59,22.577431,75.598206
7.52,22.577446,75.598145
12.00,22.577442,75.598122
12.00,22.577415,75.598091
19.72,22.577370,75.598068
24.50,22.577259,75.598068
29.32,22.577194,75.598091
29.32,22.577126,75.598129
34.56,22.577051,75.598167
36.24,22.576895,75.598259
32.61,22.576818,75.598305
32.61,22.576752,75.598335
26.95,22.576691,75.598373
32.32,22.576553,75.598450
34.17,22.576479,75.598495
34.17,22.576405,75.598534
26.67,22.576340,75.598572
26.15,22.576281,75.598595
20.13,22.576168,75.598640
20.13,22.576124,75.598663
16.95,22.576084,75.598686
20.89,22.576057,75.598724
30.28,22.575977,75.598824
30.28,22.575924,75.598885
33.17,22.575871,75.598953
33.17,22.575760,75.599083
34.13,22.575710,75.599152
34.13,22.575659,75.599228
33.95,22.575602,75.599304
33.95,22.575504,75.599403
14.20,22.575470,75.599426
14.20,22.575445,75.599449
11.87,22.575424,75.599472
15.85,22.575405,75.599495
26.11,22.575344,75.599586
26.11,22.575294,75.599648
32.97,22.575239,75.599709
35.11,22.575125,75.599846
30.30,22.575068,75.599915
30.30,22.575014,75.599968
32.67,22.574947,75.600014
29.45,22.574881,75.600052
28.69,22.574749,75.600128
28.69,22.574680,75.600159
35.37,22.574602,75.600197
35.37,22.574430,75.600281
30.71,22.574354,75.600319
30.71,22.574287,75.600349
24.39,22.574230,75.600380
22.52,22.574129,75.600441
23.93,22.574087,75.600487
23.93,22.574051,75.600533
27.24,22.574011,75.600594
32.08,22.573895,75.600670
35.61,22.573814,75.600708
35.61,22.573730,75.600739
36.71,22.573643,75.600777
27.61,22.573496,75.600845
27.74,22.573433,75.600876
27.74,22.573364,75.600906
27.69,22.573298,75.600929
26.22,22.573177,75.600967
19.39,22.573126,75.600975
19.39,22.573071,75.600983
30.24,22.573000,75.600983
30.67,22.572926,75.600983
22.85,22.572804,75.600990
22.85,22.572742,75.600990
15.24,22.572689,75.600990
5.54,22.572639,75.601006
8.78,22.572630,75.601021
8.78,22.572611,75.601036
10.06,22.572588,75.601044
8.24,22.572536,75.601044
10.67,22.572514,75.601044
10.67,22.572479,75.601036
12.48,22.572441,75.601021
12.48,22.572424,75.601013
0.37,22.572416,75.601013
0.37,22.572407,75.601013
0.43,22.572395,75.601013
0.46,22.572376,75.601013
0.48,22.572367,75.601021
0.48,22.572353,75.601028
6.44,22.572338,75.601036
6.04,22.572308,75.601051
6.91,22.572292,75.601059
6.91,22.572273,75.601067
7.70,22.572254,75.601074
9.63,22.572214,75.601097
8.28,22.572193,75.601105
8.28,22.572172,75.601120
7.85,22.572153,75.601135
9.39,22.572115,75.601158
7.82,22.572096,75.601166
7.82,22.572075,75.601173
8.95,22.572054,75.601189
8.98,22.572031,75.601196
9.04,22.571991,75.601227
9.04,22.571970,75.601234
8.45,22.571947,75.601250
9.61,22.571926,75.601257
7.41,22.571890,75.601273
7.41,22.571869,75.601288
15.28,22.571838,75.601311
16.82,22.571764,75.601341
18.85,22.571722,75.601349
18.85,22.571674,75.601349
23.46,22.571621,75.601334
23.84,22.571562,75.601318
14.41,22.571463,75.601273
14.41,22.571430,75.601257
14.54,22.571394,75.601242
21.46,22.571304,75.601227
12.11,22.571272,75.601212
12.11,22.571238,75.601204
15.46,22.571198,75.601189
15.19,22.571121,75.601158
10.43,22.571091,75.601143
10.43,22.571062,75.601143
16.56,22.571024,75.601143
20.50,22.570978,75.601151
22.58,22.570868,75.601151
22.58,22.570824,75.601158
15.45,22.570787,75.601166
12.19,22.570726,75.601189
9.98,22.570702,75.601196
9.98,22.570679,75.601212
10.56,22.570652,75.601227
13.91,22.570627,75.601242
16.37,22.570564,75.601280
16.37,22.570530,75.601303
20.39,22.570488,75.601311
16.39,22.570389,75.601334
18.72,22.570347,75.601334
18.72,22.570299,75.601326
20.93,22.570251,75.601303
24.13,22.570206,75.601273
24.17,22.570126,75.601189
24.17,22.570072,75.601158
26.43,22.570015,75.601128
21.93,22.569962,75.601089
24.52,22.569864,75.601044
24.52,22.569809,75.601028
18.00,22.569757,75.601021
18.00,22.569664,75.600998
21.35,22.569613,75.600990
21.41,22.569559,75.600975
21.72,22.569508,75.600967
21.72,22.569401,75.600967
17.67,22.569355,75.600975
17.67,22.569319,75.600990
9.41,22.569298,75.601006
12.93,22.569277,75.601067
12.98,22.569256,75.601097
12.98,22.569229,75.601135
15.37,22.569202,75.601166
18.96,22.569176,75.601204
16.33,22.569126,75.601280
16.33,22.569115,75.601318
11.22,22.569103,75.601357
12.22,22.569088,75.601387
14.35,22.569069,75.601440
14.35,22.569050,75.601463
16.71,22.569017,75.601486
22.72,22.568972,75.601501
17.48,22.568874,75.601486
17.48,22.568832,75.601479
16.74,22.568792,75.601479
16.02,22.568701,75.601471
27.00,22.568638,75.601456
27.00,22.568565,75.601456
26.39,22.568491,75.601456
26.39,22.568378,75.601425
23.71,22.568344,75.601379
23.71,22.568306,75.601334
16.39,22.568268,75.601303
21.84,22.568171,75.601303
28.21,22.568121,75.601265
28.21,22.568068,75.601212
35.30,22.568001,75.601151
36.08,22.567925,75.601105
37.30,22.567755,75.601013
37.30,22.567677,75.600975
30.06,22.567606,75.600937
27.24,22.567547,75.600891
27.37,22.567432,75.600807
27.37,22.567362,75.600800
32.60,22.567286,75.600807
32.60,22.567142,75.600876
30.61,22.567099,75.600937
30.61,22.567108,75.601021
32.26,22.567122,75.601105
32.26,22.567152,75.601280
34.72,22.567163,75.601372
34.72,22.567175,75.601471
38.89,22.567190,75.601570
32.74,22.567205,75.601669
22.78,22.567236,75.601822
22.78,22.567251,75.601875
12.63,22.567257,75.601913
7.72,22.567253,75.601967
6.95,22.567249,75.601974
6.95,22.567249,75.601990
0.06,22.567249,75.601997
0.04,22.567249,75.601990
0.02,22.567249,75.601990
0.02,22.567249,75.601990
0.00,22.567247,75.601990
0.02,22.567247,75.601990
0.00,22.567247,75.601990
0.00,22.567247,75.601990
0.00,22.567247,75.601990
0.00,22.567249,75.601990
0.00,22.567249,75.601990
0.00,22.567249,75.601990
0.00,22.567251,75.601990
0.00,22.567255,75.601990
0.00,22.567257,75.601990
0.00,22.567259,75.601990
0.00,22.567259,75.601990
0.00,22.567259,75.601990
0.00,22.567259,75.601990
0.00,22.567257,75.601990
0.07,22.567257,75.601990
0.07,22.567257,75.601990
2.48,22.567255,75.601990
2.48,22.567257,75.601997
5.19,22.567261,75.602013
0.26,22.567265,75.602020
0.37,22.567266,75.602036
0.37,22.567265,75.602051
7.93,22.567261,75.602066
10.74,22.567261,75.602089
21.45,22.567266,75.602173
21.45,22.567268,75.602242
31.35,22.567276,75.602325
31.35,22.567301,75.602509
35.65,22.567328,75.602600
35.65,22.567350,75.602692
37.43,22.567383,75.602791
37.84,22.567444,75.602875
36.89,22.567614,75.602943
36.89,22.567709,75.602943
40.17,22.567804,75.602913
42.08,22.568001,75.602814
42.86,22.568092,75.602760
42.86,22.568186,75.602707
36.61,22.568272,75.602669
37.89,22.568455,75.602623
41.67,22.568554,75.602600
41.67,22.568661,75.602570
46.19,22.568771,75.602539
46.93,22.568996,75.602486
46.41,22.569113,75.602455
46.41,22.569222,75.602425
45.89,22.569334,75.602409
45.99,22.569565,75.602379
46.74,22.569681,75.602364
47.11,22.569798,75.602356
47.91,22.569918,75.602348
47.97,22.570154,75.602341
40.84,22.570259,75.602325
40.84,22.570353,75.602310
33.37,22.570435,75.602318
32.32,22.570501,75.602356
34.10,22.570606,75.602493
34.10,22.570658,75.602570
34.50,22.570715,75.602638
33.37,22.570829,75.602760
30.74,22.570892,75.602821
30.74,22.570959,75.602875
34.93,22.571030,75.602921
36.08,22.571112,75.602951
37.23,22.571295,75.602982
37.23,22.571390,75.602997
36.65,22.571482,75.603004
28.02,22.571564,75.603004
37.19,22.571728,75.603043
37.19,22.571817,75.603065
35.28,22.571903,75.603104
40.69,22.572083,75.603188
36.63,22.572172,75.603218
36.63,22.572262,75.603226
37.34,22.572350,75.603226
29.61,22.572433,75.603210
19.74,22.572538,75.603195
19.74,22.572594,75.603172
27.78,22.572653,75.603149
19.46,22.572754,75.603096
26.15,22.572807,75.603073
26.15,22.572863,75.603043
23.72,22.572916,75.603012
25.93,22.573040,75.602966
27.32,22.573107,75.602966
27.32,22.573175,75.602966
23.72,22.573235,75.602951
29.21,22.573351,75.602882
30.78,22.573408,75.602829
30.78,22.573469,75.602768
34.43,22.573521,75.602692
33.43,22.573629,75.602554
35.24,22.573698,75.602501
35.24,22.573778,75.602455
38.24,22.573858,75.602409
39.50,22.573931,75.602341
43.36,22.574057,75.602165
43.36,22.574120,75.602074
37.98,22.574181,75.601990
37.98,22.574272,75.601830
29.65,22.574305,75.601761
29.65,22.574331,75.601685
33.37,22.574352,75.601601
36.00,22.574375,75.601402
37.04,22.574390,75.601303
37.04,22.574413,75.601204
39.86,22.574448,75.601105
41.41,22.574526,75.600899
45.93,22.574577,75.600792
45.93,22.574629,75.600685
44.56,22.574686,75.600578
42.36,22.574821,75.600418
25.80,22.574879,75.600365
25.80,22.574915,75.600327
17.85,22.574947,75.600296
19.24,22.575020,75.600227
27.08,22.575068,75.600182
27.08,22.575121,75.600136
27.22,22.575176,75.600090
31.67,22.575232,75.600037
37.37,22.575354,75.599907
37.37,22.575420,75.599838
40.08,22.575489,75.599762
41.74,22.575562,75.599678
44.65,22.575724,75.599525
44.65,22.575811,75.599457
41.97,22.575899,75.599388
43.54,22.576071,75.599243
45.41,22.576159,75.599167
45.41,22.576250,75.599098
44.91,22.576345,75.599022
43.17,22.576532,75.598892
45.71,22.576630,75.598831
45.71,22.576719,75.598770
20.65,22.576784,75.598717
16.76,22.576864,75.598648
15.96,22.576900,75.598625
15.96,22.576931,75.598602
17.80,22.576967,75.598579
20.82,22.577003,75.598549
26.30,22.577091,75.598480
26.30,22.577154,75.598434
33.95,22.577223,75.598389
29.06,22.577362,75.598282
21.98,22.577410,75.598236
21.98,22.577444,75.598198
16.93,22.577467,75.598160
16.46,22.577435,75.598084
